"shelf","page_id","title","canonical_title_key","uri","article_type","created_at","modified_at","is_supplemental_container","repository_trace","reading_status"
"Introductory_Chemistry","45050","Introductory Chemistry (LibreTexts)","introductory chemistry libretexts","https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry_(LibreTexts)","topic-category","2016-02-07T05:24:08.0000000+00:00","2026-02-18T05:07:11.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Introductory_Chemistry","79527","Introductory Chemistry Online! (Young)","introductory chemistry online young","https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Book%3A_Introductory_Chemistry_Online_(Young)","topic-category","2017-03-15T00:54:56.0000000+00:00","2022-07-06T06:22:04.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Introductory_Chemistry","64440","Map:  Introductory Chemistry (Corwin)","introductory chemistry corwin","https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Map%3A__Introductory_Chemistry_(Corwin)","topic-category","2016-10-26T18:24:11.0000000+00:00","2023-04-16T06:10:04.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Introductory_Chemistry","15919","The Basics of General, Organic, and Biological Chemistry (Ball et al.)","the basics of general organic and biological chemistry ball et al","https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/The_Basics_of_General_Organic_and_Biological_Chemistry_(Ball_et_al.)","topic-category","2014-07-15T14:05:45.0000000+00:00","2025-04-26T07:46:29.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","21927","Basic Principles of Organic Chemistry (Roberts and Caserio)","basic principles of organic chemistry roberts and caserio","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Basic_Principles_of_Organic_Chemistry_(Roberts_and_Caserio)","topic-category","2014-11-21T23:24:18.0000000+00:00","2023-03-07T23:48:38.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","135934","Book: How to be a Successful Organic Chemist (Sandtorv)","how to be a successful organic chemist sandtorv","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Book%3A_How_to_be_a_Successful_Organic_Chemist_(Sandtorv)","topic-category","2019-02-10T02:04:18.0000000+00:00","2022-11-13T03:15:28.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","1162","Book: Virtual Textbook of OChem (Reusch) UNDER CONSTRUCTION","virtual textbook of ochem reusch under construction","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Book%3A_Virtual_Textbook_of_OChem_(Reusch)_UNDER_CONSTRUCTION","topic-category","2013-10-02T16:06:18.0000000+00:00","2020-07-14T01:21:27.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","168765","Catalytic Asymmetric Synthesis (Punniyamurthy)","catalytic asymmetric synthesis punniyamurthy","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Catalytic_Asymmetric_Synthesis_(Punniyamurthy)","topic-category","2019-08-02T06:05:54.0000000+00:00","2021-03-16T21:10:49.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","285427","Complex Molecular Synthesis (Salomon)","complex molecular synthesis salomon","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Complex_Molecular_Synthesis_(Salomon)","topic-category","2020-11-24T19:14:23.0000000+00:00","2022-09-12T19:37:50.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","401677","Intermediate Physical Organic (Morsch)","intermediate physical organic morsch","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Intermediate_Physical_Organic_(Morsch)","topic-category","2022-08-10T18:45:12.0000000+00:00","2024-05-05T01:09:08.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","432146","Introduction to Organic Spectroscopy","introduction to organic spectroscopy","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Introduction_to_Organic_Spectroscopy","topic-category","2023-02-11T16:19:37.0000000+00:00","2023-02-11T16:19:37.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","21834","Logic of Organic Synthesis (Rao)","logic of organic synthesis rao","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Logic_of_Organic_Synthesis_(Rao)","topic-category","2014-11-20T02:22:10.0000000+00:00","2024-12-16T20:57:49.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","17843","Map: Essential Organic Chemistry (Bruice)","essential organic chemistry bruice","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Map%3A_Essential_Organic_Chemistry_(Bruice)","topic-category","2014-08-26T22:52:02.0000000+00:00","2020-07-14T01:21:27.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","13803","Map: Organic Chemistry (Bruice)","organic chemistry bruice","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Map%3A_Organic_Chemistry_(Bruice)","topic-category","2014-06-19T21:35:21.0000000+00:00","2020-07-26T20:46:14.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","29816","Map: Organic Chemistry (Smith)","organic chemistry smith","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Map%3A_Organic_Chemistry_(Smith)","topic-category","2015-04-23T20:52:40.0000000+00:00","2022-02-06T02:42:34.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","32291","Map: Organic Chemistry (Vollhardt and Schore)","organic chemistry vollhardt and schore","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Map%3A_Organic_Chemistry_(Vollhardt_and_Schore)","topic-category","2015-05-27T19:21:31.0000000+00:00","2020-07-14T01:21:27.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","424270","Map: Organic Chemistry (Wade), Complete and Semesters I and II","organic chemistry wade complete and semesters i and ii","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Map%3A_Organic_Chemistry_(Wade)_Complete_and_Semesters_I_and_II","topic-category","2022-12-28T17:52:11.0000000+00:00","2022-12-28T18:47:39.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","366631","Nuclear Magnetic Resonance: Applications to Organic Chemistry (Roberts)","nuclear magnetic resonance applications to organic chemistry roberts","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Nuclear_Magnetic_Resonance%3A_Applications_to_Organic_Chemistry_(Roberts)","topic-category","2022-02-05T21:00:39.0000000+00:00","2022-09-04T05:31:09.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","353895","OCLUE: Organic Chemistry, Life, the Universe, and Everything (Copper and Klymkowsky)","oclue organic chemistry life the universe and everything copper and klymkowsky","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/OCLUE%3A_Organic_Chemistry_Life_the_Universe_and_Everything_(Copper_and_Klymkowsky)","topic-category","2021-10-21T15:52:12.0000000+00:00","2021-11-22T23:06:21.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","81766","Organic Chemistry - A ""Carbonyl Early"" Approach (McMichael)","organic chemistry a carbonyl early approach mcmichael","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Book%3A_Organic_Chemistry_-_A_Carbonyl_Early_Approach_(McMichael)","topic-category","2017-05-08T00:22:26.0000000+00:00","2022-09-12T19:16:57.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","519623","Organic Chemistry -Part 1 Fundamentals (Malik)","organic chemistry part 1 fundamentals malik","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_-Part_1_Fundamentals_(Malik)","topic-category","2025-05-15T18:14:54.0000000+00:00","2025-08-22T02:11:44.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","31365","Organic Chemistry (Morsch et al.)","organic chemistry morsch et al","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(Morsch_et_al.)","topic-category","2015-05-03T18:46:56.0000000+00:00","2025-01-20T00:09:49.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","448507","Organic Chemistry (OpenStax)","organic chemistry openstax","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_(OpenStax)","topic-category","2023-07-23T18:16:42.0000000+00:00","2024-09-23T01:21:14.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","212176","Organic Chemistry I (Cortes)","organic chemistry i cortes","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_I_(Cortes)","topic-category","2020-04-10T15:49:59.0000000+00:00","2020-09-18T02:14:10.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","359550","Organic Chemistry I (Liu)","organic chemistry i liu","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_I_(Liu)","topic-category","2021-12-15T21:24:43.0000000+00:00","2021-12-15T23:47:47.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","473890","Organic Chemistry I (Morsch et al.)","organic chemistry i morsch et al","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_I_(Morsch_et_al.)","topic-category","2024-03-23T23:29:51.0000000+00:00","2024-03-24T09:03:08.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","473892","Organic Chemistry II (Morsch et al.)","organic chemistry ii morsch et al","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_II_(Morsch_et_al.)","topic-category","2024-03-23T23:29:56.0000000+00:00","2024-03-24T09:04:56.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","473904","Organic Chemistry III (Morsch et al.)","organic chemistry iii morsch et al","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_III_(Morsch_et_al.)","topic-category","2024-03-23T23:30:02.0000000+00:00","2024-03-24T09:03:21.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","93154","Organic Chemistry Lab Techniques (Nichols)","organic chemistry lab techniques nichols","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_Lab_Techniques_(Nichols)","topic-category","2017-10-05T21:27:06.0000000+00:00","2022-04-07T19:13:47.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","222422","Organic Chemistry Nomenclature Workbook (O'Donnell)","organic chemistry nomenclature workbook o donnell","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Chemistry_Nomenclature_Workbook_(O'Donnell)","topic-category","2020-06-29T04:51:40.0000000+00:00","2024-12-23T09:41:19.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","106286","Organic Chemistry with a Biological Emphasis (Soderberg)","organic chemistry with a biological emphasis soderberg","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Book%3A_Organic_Chemistry_with_a_Biological_Emphasis_v2.0_(Soderberg)","topic-category","2018-08-10T03:28:28.0000000+00:00","2023-02-01T20:01:39.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","354334","Organic Synthesis (Shea)","organic synthesis shea","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Organic_Synthesis_(Shea)","topic-category","2021-10-26T19:15:07.0000000+00:00","2023-08-02T12:35:46.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","190663","Polymer Chemistry (Schaller)","polymer chemistry schaller","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Polymer_Chemistry_(Schaller)","topic-category","2019-10-01T04:37:07.0000000+00:00","2026-08-21T23:25:44.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","23601","Radical Reactions of Carbohydrates (Binkley)","radical reactions of carbohydrates binkley","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Radical_Reactions_of_Carbohydrates_(Binkley)","topic-category","2015-01-08T05:01:12.0000000+00:00","2022-09-13T22:05:20.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","729","Supplemental Modules (Organic Chemistry)","supplemental modules organic chemistry","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Supplemental_Modules_(Organic_Chemistry)","topic-category","2013-10-02T01:32:10.0000000+00:00","2023-01-23T07:35:04.0000000+00:00","True","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Organic_Chemistry","470253","Understanding Organic Chemistry Through Computation (Boaz and Pearce)","understanding organic chemistry through computation boaz and pearce","https://chem.libretexts.org/Bookshelves/Organic_Chemistry/Understanding_Organic_Chemistry_Through_Computation_(Boaz_and_Pearce)","topic-category","2024-02-07T20:22:52.0000000+00:00","2024-05-05T01:52:54.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","5093","Advanced Statistical Mechanics (Tuckerman)","advanced statistical mechanics tuckerman","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Advanced_Statistical_Mechanics_(Tuckerman)","topic-guide","2013-10-15T23:06:18.0000000+00:00","2023-01-11T00:13:21.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","11538","Advanced Theoretical Chemistry (Simons)","advanced theoretical chemistry simons","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Advanced_Theoretical_Chemistry_(Simons)","topic-category","2014-05-19T23:12:40.0000000+00:00","2026-05-17T09:54:50.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","64654","An Introduction to the Electronic Structure of Atoms and Molecules (Bader)","an introduction to the electronic structure of atoms and molecules bader","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/An_Introduction_to_the_Electronic_Structure_of_Atoms_and_Molecules_(Bader)","topic-category","2016-10-27T17:38:03.0000000+00:00","2024-10-14T03:55:23.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","236421","Chemical Thermodynamics (Supplement to Shepherd, et al.)","chemical thermodynamics supplement to shepherd et al","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Chemical_Thermodynamics_(Supplement_to_Shepherd_et_al.)","topic-category","2020-07-17T15:40:07.0000000+00:00","2020-07-28T17:57:52.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","370916","Electron Paramagnetic Resonance (Jenschke)","electron paramagnetic resonance jenschke","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Electron_Paramagnetic_Resonance_(Jenschke)","topic-category","2022-03-17T03:25:15.0000000+00:00","2022-03-25T03:36:16.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","372665","Free Energy 1e (Snee)","free energy 1e snee","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Free_Energy_1e_(Snee)","topic-category","2022-04-02T23:14:40.0000000+00:00","2025-01-20T05:22:18.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","106797","Mathematical Methods in Chemistry (Levitus)","mathematical methods in chemistry levitus","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Mathematical_Methods_in_Chemistry_(Levitus)","topic-category","2018-09-05T00:10:07.0000000+00:00","2024-07-03T07:15:18.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","357186","Non-Equilibrium Statistical Mechanics (Cao)","non equilibrium statistical mechanics cao","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Non-Equilibrium_Statistical_Mechanics_(Cao)","topic-category","2021-11-14T20:39:10.0000000+00:00","2022-05-12T03:14:58.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","290631","Nonlinear and Two-Dimensional Spectroscopy (Tokmakoff)","nonlinear and two dimensional spectroscopy tokmakoff","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Nonlinear_and_Two-Dimensional_Spectroscopy_(Tokmakoff)","topic-category","2021-01-04T06:02:50.0000000+00:00","2026-05-13T17:08:12.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","84287","Physical Chemistry (Fleming)","physical chemistry fleming","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Physical_Chemistry_(Fleming)","topic-category","2017-06-18T19:03:36.0000000+00:00","2025-02-16T22:35:12.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","9054","Physical Chemistry (LibreText)","physical chemistry libretext","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Physical_Chemistry_(LibreTexts)","topic-category","2014-02-16T02:46:52.0000000+00:00","2026-08-25T00:26:45.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","41297","Physical Chemistry for the Biosciences (LibreTexts)","physical chemistry for the biosciences libretexts","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Physical_Chemistry_for_the_Biosciences_(LibreTexts)","topic-category","2015-12-26T18:31:08.0000000+00:00","2025-06-29T18:51:45.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","77580","Quantitative NMR (Larive and Korir)","quantitative nmr larive and korir","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Quantitative_NMR_(Larive_and_Korir)","topic-category","2017-01-27T20:50:27.0000000+00:00","2026-01-19T00:20:01.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","20779","Quantum Chemistry (Blinder)","quantum chemistry blinder","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Quantum_Chemistry_(Blinder)","topic-category","2014-11-10T01:13:15.0000000+00:00","2021-11-20T18:44:27.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","419482","Quantum Chemistry with Applications in Spectroscopy (Fleming)","quantum chemistry with applications in spectroscopy fleming","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Quantum_Chemistry_with_Applications_in_Spectroscopy_(Fleming)","topic-category","2022-11-24T20:06:42.0000000+00:00","2023-10-31T01:43:44.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","60507","Quantum Mechanics  in Chemistry (Simons and Nichols)","quantum mechanics in chemistry simons and nichols","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Quantum_Mechanics__in_Chemistry_(Simons_and_Nichols)","topic-category","2016-09-04T03:31:40.0000000+00:00","2026-05-17T17:34:36.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","4467","Quantum States of Atoms and Molecules (Zielinksi et al.)","quantum states of atoms and molecules zielinksi et al","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Book%3A_Quantum_States_of_Atoms_and_Molecules_(Zielinksi_et_al)","topic-category","2013-10-03T03:23:33.0000000+00:00","2025-03-09T20:50:30.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","5119","Quantum Tutorials (Rioux)","quantum tutorials rioux","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Quantum_Tutorials_(Rioux)","topic-category","2013-10-16T17:22:08.0000000+00:00","2023-01-11T01:38:56.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","285747","Statistical Thermodynamics (Jeschke)","statistical thermodynamics jeschke","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Statistical_Thermodynamics_(Jeschke)","topic-category","2020-11-26T04:23:15.0000000+00:00","2023-01-11T00:39:32.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","1277","Supplemental Modules (Physical and Theoretical Chemistry)","supplemental modules physical and theoretical chemistry","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Supplemental_Modules_(Physical_and_Theoretical_Chemistry)","topic-category","2013-10-02T16:22:51.0000000+00:00","2023-01-30T07:04:03.0000000+00:00","True","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","25347","Surface Science (Nix)","surface science nix","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Surface_Science_(Nix)","topic-category","2015-02-11T16:21:10.0000000+00:00","2026-05-20T05:55:20.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","1883","Symmetry (Vallance)","symmetry vallance","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Symmetry_(Vallance)","topic-category","2013-10-02T16:55:47.0000000+00:00","2022-09-28T03:58:51.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","413176","The Live Textbook of Physical Chemistry (Peverati)","the live textbook of physical chemistry peverati","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/The_Live_Textbook_of_Physical_Chemistry_(Peverati)","topic-category","2022-10-04T06:32:16.0000000+00:00","2022-11-24T19:15:36.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","475959","The Necessity of Entropy: The Macroscopic Argument, The Microscopic Response, and Some Practical Consequences (Herzfeld)","the necessity of entropy the macroscopic argument the microscopic response and some practical consequences herzfeld","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/The_Necessity_of_Entropy%3A_The_Macroscopic_Argument_The_Microscopic_Response_and_Some_Practical_Consequences_(Herzfeld)","topic-category","2024-05-04T20:52:14.0000000+00:00","2024-06-05T18:35:46.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","151654","Thermodynamics and Chemical Equilibrium (Ellgen)","thermodynamics and chemical equilibrium ellgen","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Thermodynamics_and_Chemical_Equilibrium_(Ellgen)","topic-category","2019-05-24T03:37:45.0000000+00:00","2022-11-05T21:22:52.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","20400","Thermodynamics and Chemistry (DeVoe)","thermodynamics and chemistry devoe","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/DeVoes_Thermodynamics_and_Chemistry","topic-category","2014-11-03T00:47:25.0000000+00:00","2023-08-23T15:34:49.0000000+00:00","False","exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","408796","Time-Dependent Quantum Mechanics and Spectroscopy 2025e (Tokmakoff)","time dependent quantum mechanics and spectroscopy 2025e tokmakoff","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Time-Dependent_Quantum_Mechanics_and_Spectroscopy_2025e_(Tokmakoff)","topic-category","2022-09-06T16:41:46.0000000+00:00","2026-06-04T01:15:53.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
"Physical_and_Theoretical_Chemistry_Textbook_Maps","352467","Topics in Thermodynamics of Solutions and Liquid Mixtures","topics in thermodynamics of solutions and liquid mixtures","https://chem.libretexts.org/Bookshelves/Physical_and_Theoretical_Chemistry_Textbook_Maps/Topics_in_Thermodynamics_of_Solutions_and_Liquid_Mixtures","topic-category","2021-10-04T20:13:17.0000000+00:00","2022-11-05T21:22:57.0000000+00:00","False","no_exact_title_or_root_trace","requires_manual_evidence_adjudication"
